1	0.0
2	0.0002
3	0.0004
4	0.0002
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0002
10	0.0002
11	0.0006
12	0.0002
13	0.0
14	0.0
15	0.0006
16	0.0
17	0.0
18	0.0006
19	0.0002
20	0.0006
21	0.0004
22	0.0004
23	0.0
24	0.0002
25	0.0004
26	0.0008
27	0.0006
28	0.0004
29	0.0006
30	0.0002
31	0.0
32	0.0006
33	0.0002
34	0.0002
35	0.0006
36	0.0004
37	0.001
38	0.0
39	0.0006
40	0.001
41	0.0004
42	0.0
43	0.0002
44	0.0008
45	0.0004
46	0.0004
47	0.0004
48	0.0018
49	0.0008
50	0.0006
51	0.0006
52	0.001
53	0.0012
54	0.0004
55	0.0008
56	0.0006
57	0.0006
58	0.0008
59	0.0006
60	0.0006
61	0.0008
62	0.0016
63	0.0008
64	0.0012
65	0.0004
66	0.0004
67	0.0004
68	0.0006
69	0.0008
70	0.0012
71	0.0006
72	0.0004
73	0.0002
74	0.0004
75	0.0006
76	0.0014
77	0.0016
78	0.0004
79	0.0006
80	0.0006
81	0.0012
82	0.001
83	0.0014
84	0.0004
85	0.0006
86	0.0004
87	0.0012
88	0.0008
89	0.0008
90	0.0002
91	0.0008
92	0.0008
93	0.0002
94	0.0012
95	0.0008
96	0.0012
97	0.0016
98	0.0006
99	0.001
100	0.0006
101	0.001
102	0.0002
103	0.0008
104	0.0006
105	0.0008
106	0.0008
107	0.001
108	0.0012
109	0.0008
110	0.0004
111	0.0012
112	0.0016
113	0.001
114	0.001
115	0.0016
116	0.0012
117	0.0008
118	0.0008
119	0.0012
120	0.0014
121	0.001
122	0.0006
123	0.0004
124	0.0012
125	0.0004
126	0.002
127	0.0008
128	0.0008
129	0.0012
130	0.001
131	0.0012
132	0.001
133	0.001
134	0.0014
135	0.0008
136	0.0004
137	0.0002
138	0.0008
139	0.0006
140	0.0014
141	0.0014
142	0.001
143	0.0006
144	0.0006
145	0.0004
146	0.0008
147	0.0008
148	0.0008
149	0.0012
150	0.001
151	0.0012
152	0.0008
153	0.0022
154	0.0014
155	0.001
156	0.002
157	0.0014
158	0.0006
159	0.0006
160	0.001
161	0.0
162	0.001
163	0.0004
164	0.0014
165	0.0
166	0.0016
167	0.001
168	0.0018
169	0.001
170	0.0012
171	0.001
172	0.001
173	0.0006
174	0.0006
175	0.0006
176	0.0012
177	0.0014
178	0.0008
179	0.0012
180	0.0004
181	0.0024
182	0.0004
183	0.002
184	0.0014
185	0.001
186	0.0008
187	0.0008
188	0.0018
189	0.0008
190	0.0006
191	0.001
192	0.002
193	0.001
194	0.0014
195	0.0006
196	0.0002
197	0.0012
198	0.001
199	0.0018
200	0.0008
201	0.001
202	0.0016
203	0.0028
204	0.0006
205	0.0006
206	0.0006
207	0.0008
208	0.0016
209	0.001
210	0.001
211	0.001
212	0.0008
213	0.001
214	0.0016
215	0.0018
216	0.0012
217	0.001
218	0.0014
219	0.0018
220	0.0006
221	0.0018
222	0.001
223	0.001
224	0.0012
225	0.001
226	0.0004
227	0.0018
228	0.0004
229	0.001
230	0.001
231	0.002
232	0.0014
233	0.0014
234	0.0004
235	0.0014
236	0.0024
237	0.0014
238	0.0022
239	0.0014
240	0.0014
241	0.0016
242	0.0016
243	0.0004
244	0.0022
245	0.0014
246	0.0008
247	0.0014
248	0.0012
249	0.0012
250	0.0016
251	0.0008
252	0.0004
253	0.0014
254	0.001
255	0.0014
256	0.0008
257	0.0008
258	0.0012
259	0.0016
260	0.0006
261	0.0016
262	0.0006
263	0.0008
264	0.0024
265	0.0006
266	0.001
267	0.0016
268	0.0012
269	0.0012
270	0.0008
271	0.0016
272	0.0002
273	0.0008
274	0.0008
275	0.0008
276	0.0014
277	0.0014
278	0.0014
279	0.001
280	0.0014
281	0.001
282	0.0008
283	0.0012
284	0.0008
285	0.0024
286	0.0022
287	0.0012
288	0.0014
289	0.0012
290	0.0014
291	0.0012
292	0.0014
293	0.0024
294	0.001
295	0.0012
296	0.001
297	0.001
298	0.001
299	0.0006
300	0.0004
301	0.0006
302	0.001
303	0.001
304	0.0018
305	0.0014
306	0.001
307	0.0002
308	0.001
309	0.001
310	0.0016
311	0.0012
312	0.0012
313	0.002
314	0.0004
315	0.0012
316	0.0008
317	0.0008
318	0.001
319	0.0016
320	0.0016
321	0.0014
322	0.0016
323	0.0014
324	0.0008
325	0.0006
326	0.0012
327	0.0014
328	0.0002
329	0.0018
330	0.0016
331	0.0012
332	0.0014
333	0.0018
334	0.0004
335	0.0018
336	0.0016
337	0.0016
338	0.0012
339	0.0008
340	0.001
341	0.0024
342	0.0018
343	0.001
344	0.0008
345	0.0014
346	0.0012
347	0.0006
348	0.0016
349	0.0006
350	0.0012
351	0.0014
352	0.001
353	0.0014
354	0.0014
355	0.0016
356	0.0006
357	0.0022
358	0.002
359	0.001
360	0.0012
361	0.0008
362	0.0016
363	0.0008
364	0.001
365	0.0004
366	0.0014
367	0.0014
368	0.0014
369	0.0016
370	0.0012
371	0.0022
372	0.0018
373	0.0008
374	0.001
375	0.0012
376	0.001
377	0.0024
378	0.0016
379	0.001
380	0.0008
381	0.0006
382	0.0028
383	0.0014
384	0.0014
385	0.0006
386	0.002
387	0.0014
388	0.0006
389	0.0004
390	0.0014
391	0.0006
392	0.0014
393	0.0006
394	0.0016
395	0.0004
396	0.0014
397	0.0012
398	0.0018
399	0.0004
400	0.001
401	0.0014
402	0.0014
403	0.001
404	0.0014
405	0.003
406	0.0026
407	0.0012
408	0.0014
409	0.0008
410	0.0014
411	0.0008
412	0.0002
413	0.0014
414	0.0016
415	0.0006
416	0.0008
417	0.001
418	0.002
419	0.0006
420	0.0016
421	0.0016
422	0.002
423	0.0012
424	0.0014
425	0.0018
426	0.0012
427	0.001
428	0.0012
429	0.0006
430	0.0006
431	0.002
432	0.0012
433	0.0014
434	0.0018
435	0.001
436	0.0014
437	0.001
438	0.001
439	0.001
440	0.0012
441	0.0016
442	0.0014
443	0.0014
444	0.0004
445	0.0004
446	0.001
447	0.002
448	0.0006
449	0.0012
450	0.0006
451	0.0018
452	0.0018
453	0.002
454	0.0018
455	0.0014
456	0.0008
457	0.0006
458	0.0024
459	0.0008
460	0.0018
461	0.0012
462	0.0016
463	0.0004
464	0.0012
465	0.0014
466	0.0016
467	0.0008
468	0.0016
469	0.0012
470	0.002
471	0.0008
472	0.0014
473	0.0016
474	0.0008
475	0.001
476	0.0018
477	0.0008
478	0.0024
479	0.0014
480	0.0006
481	0.0008
482	0.0008
483	0.001
484	0.0008
485	0.0008
486	0.001
487	0.002
488	0.0024
489	0.0014
490	0.0016
491	0.0008
492	0.0006
493	0.0008
494	0.001
495	0.0012
496	0.0014
497	0.0012
498	0.001
499	0.002
500	0.0004
501	0.0014
502	0.0012
503	0.002
504	0.0012
505	0.0012
506	0.001
507	0.001
508	0.001
509	0.002
510	0.0018
511	0.001
512	0.0008
513	0.001
514	0.001
515	0.0014
516	0.001
517	0.0006
518	0.0016
519	0.0008
520	0.001
521	0.0012
522	0.0004
523	0.0014
524	0.0016
525	0.0016
526	0.0012
527	0.001
528	0.0022
529	0.0006
530	0.0012
531	0.001
532	0.0012
533	0.0008
534	0.0006
535	0.0014
536	0.0016
537	0.0008
538	0.0014
539	0.0016
540	0.0022
541	0.0012
542	0.0012
543	0.0002
544	0.0014
545	0.0012
546	0.0018
547	0.0012
548	0.0
549	0.0014
550	0.001
551	0.0012
552	0.001
553	0.0006
554	0.0012
555	0.0022
556	0.001
557	0.0018
558	0.0016
559	0.0024
560	0.0016
561	0.002
562	0.0016
563	0.0014
564	0.0012
565	0.0016
566	0.0016
567	0.0018
568	0.0016
569	0.001
570	0.0008
571	0.0008
572	0.001
573	0.0014
574	0.0014
575	0.0006
576	0.001
577	0.0016
578	0.0018
579	0.0012
580	0.0012
581	0.0008
582	0.0008
583	0.0018
584	0.0018
585	0.0014
586	0.0006
587	0.0016
588	0.0016
589	0.0012
590	0.0022
591	0.0008
592	0.001
593	0.0006
594	0.001
595	0.0004
596	0.0012
597	0.0016
598	0.001
599	0.0014
600	0.001
601	0.002
602	0.0014
603	0.0008
604	0.0012
605	0.0014
606	0.0006
607	0.0012
608	0.0014
609	0.0018
610	0.0006
611	0.002
612	0.0008
613	0.0026
614	0.001
615	0.0012
616	0.0008
617	0.0008
618	0.0004
619	0.0018
620	0.0012
621	0.0022
622	0.001
623	0.0008
624	0.0016
625	0.0008
626	0.0012
627	0.001
628	0.0006
629	0.0022
630	0.0008
631	0.001
632	0.001
633	0.003
634	0.001
635	0.0012
636	0.0016
637	0.001
638	0.0008
639	0.0014
640	0.0016
641	0.0016
642	0.0008
643	0.0016
644	0.0018
645	0.0012
646	0.0018
647	0.0014
648	0.0006
649	0.0014
650	0.001
651	0.0004
652	0.002
653	0.0002
654	0.0018
655	0.0014
656	0.001
657	0.0014
658	0.0008
659	0.0012
660	0.0014
661	0.0014
662	0.001
663	0.0018
664	0.0004
665	0.0012
666	0.0008
667	0.0012
668	0.002
669	0.0016
670	0.0012
671	0.001
672	0.0014
673	0.0018
674	0.0008
675	0.0008
676	0.0008
677	0.0012
678	0.001
679	0.001
680	0.0008
681	0.0006
682	0.0006
683	0.0018
684	0.001
685	0.0006
686	0.0008
687	0.0004
688	0.001
689	0.0014
690	0.001
691	0.0004
692	0.0008
693	0.001
694	0.0006
695	0.0004
696	0.0006
697	0.0014
698	0.0012
699	0.0008
700	0.0014
701	0.001
702	0.0004
703	0.0016
704	0.0006
705	0.0012
706	0.0004
707	0.0006
708	0.0006
709	0.0008
710	0.0008
711	0.001
712	0.0006
713	0.0006
714	0.0004
715	0.001
716	0.0006
717	0.001
718	0.0012
719	0.0006
720	0.0012
721	0.0008
722	0.001
723	0.001
724	0.0008
725	0.0016
726	0.0006
727	0.0012
728	0.0008
729	0.0002
730	0.0018
731	0.001
732	0.0008
733	0.0006
734	0.0004
735	0.0006
736	0.0002
737	0.0004
738	0.0016
739	0.0008
740	0.002
741	0.0006
742	0.0008
743	0.001
744	0.0006
745	0.0004
746	0.0002
747	0.0012
748	0.002
749	0.0008
750	0.0016
751	0.001
752	0.0004
753	0.0008
754	0.0012
755	0.0002
756	0.001
757	0.0014
758	0.0004
759	0.0016
760	0.0008
761	0.001
762	0.0006
763	0.0012
764	0.0008
765	0.0006
766	0.0002
767	0.0006
768	0.0014
769	0.0014
770	0.0008
771	0.0008
772	0.0004
773	0.0006
774	0.0012
775	0.0008
776	0.001
777	0.0006
778	0.0004
779	0.002
780	0.001
781	0.0004
782	0.0014
783	0.0008
784	0.001
785	0.0006
786	0.0002
787	0.0012
788	0.0012
789	0.0006
790	0.0008
791	0.0008
792	0.0014
793	0.0008
794	0.001
795	0.0006
796	0.0012
797	0.0012
798	0.0008
799	0.0006
800	0.0004
801	0.0018
802	0.0012
803	0.001
804	0.0008
